SOLD_MONTH,PROPERTYTYPE,ADDRESS,CITY,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUAREFEET,LOTSIZE,YEARBUILT,Price_per_sqrt,HOA_MONTH,MLS,LATITUDE,LONGITUDE
9/1/2021,Single Family Residential,9415 Aristocrat Ln,Frisco,75033,430000,4,2.5,Kings Garden Ph 1,2599,9104,2002,165,38,14643928,33.156427,-96.8574839
7/1/2021,Single Family Residential,10011 Tambra Dr,Frisco,75033,800000,5,4,Heather Ridge Estates Ph IV,4784,12197,2005,167,44,14597761,33.1634109,-96.8616261
10/1/2021,Single Family Residential,4224 Siena Dr,Frisco,75033,429900,3,2,Griffin Parc Ph 1,2258,8146,2002,190,58,14672459,33.1748788,-96.8520701
8/1/2021,Single Family Residential,11364 Lamar Ln,Frisco,75033,699999,4,3.5,Shaddock Creek Estates Ph 3,4302,8712,2006,163,46,14592804,33.1727012,-96.8515793
3/1/2021,Single Family Residential,4137 Sydney Dr,Frisco,75033,339000,3,2,Kings Garden Ph 3,1919,7013,2004,177,38,14519630,33.1581469,-96.8523392
5/1/2022,Single Family Residential,3328 Cumberland Ln,Frisco,75033,899900,4,4,Shaddock Creek Estates Ph 1,3823,9060,2006,235,50,20017938,33.1701256,-96.8614438
3/1/2022,Single Family Residential,9964 Madrone Dr,Frisco,75033,625000,4,3,Heather Ridge Estates Ph I,2813,8451,2000,222,44,14751190,33.1617786,-96.8606853
3/1/2021,Single Family Residential,11995 Westlawn Ln,Frisco,75033,320000,3,2,Griffin Parc Ph 2,1603,6882,2006,200,91,14520593,33.1766323,-96.8619548
3/1/2021,Single Family Residential,3568 Baldcypress Dr,Frisco,75033,525000,4,3.5,Heather Ridge Estates Ph II B,3973,8538,2004,132,44,14493493,33.1596468,-96.858169
5/1/2021,Single Family Residential,3733 Crossbow Dr,Frisco,75033,875000,5,4.5,Griffin Parc Ph 4,4872,10585,2004,180,58,14549930,33.1704778,-96.8562705
6/1/2021,Single Family Residential,4286 Indian Creek Ln,Frisco,75033,1350000,5,5.5,Shaddock Creek Estates,5217,11718,2007,259,125,14563403,33.1617945,-96.8510621
8/1/2021,Single Family Residential,11733 Eden Ln,Frisco,75033,499000,4,2.5,Griffin Parc Ph 2,2875,7754,2005,174,55,14631439,33.1745112,-96.8632514
6/1/2021,Single Family Residential,9149 Bastille Way,Frisco,75033,425000,4,3,Kings Garden Ph 1,2280,12371,2002,186,38,14573585,33.1544684,-96.856438
5/1/2022,Single Family Residential,4045 Sun King Ln,Frisco,75033,500000,3,2,Kings Garden Ph 2,1919,7405,2003,261,38,20032733,33.1577034,-96.8537309
12/1/2021,Single Family Residential,3578 Munstead Trl,Frisco,75033,800000,3,3.5,Griffin Parc Ph 4,3402,9540,2010,235,58,14702905,33.1720329,-96.8585038
4/1/2021,Single Family Residential,9758 Golden Fountain Dr,Frisco,75033,350000,4,2,Kings Garden,2096,7971,2003,167,47,14533256,33.1585444,-96.854321
9/1/2021,Single Family Residential,9582 Revolution Way,Frisco,75033,325000,3,2,Kings Garden Phase 2,1808,7187,2003,180,38,14635579,33.1575715,-96.8513857
7/1/2022,Single Family Residential,3379 Leatherwood Dr,Frisco,75033,875000,5,4,Heather Ridge Estates Ph IV,4326,8799,2006,202,44,20058436,33.1642273,-96.8606059
11/1/2022,Single Family Residential,11967 Eden Ln,Frisco,75033,585000,4,3.5,Griffin Parc Ph 2,2976,6447,2006,197,58,20170421,33.176612,-96.8632125
10/1/2021,Single Family Residential,11840 Eastpark Ln,Frisco,75033,440000,3,2.5,Griffin Parc Ph 2,2012,5053,2004,219,87,14677250,33.1754757,-96.8607834
10/1/2021,Single Family Residential,9288 Grand Canal Dr,Frisco,75033,365000,3,2,Kings Garden Ph 1,1806,7187,2002,202,35,14667907,33.1551228,-96.8513865
8/1/2021,Single Family Residential,4102 Sun King Ln,Frisco,75033,389900,3,2,KINGS GARDEN PH 2,1919,7754,2003,203,38,14627296,33.1578458,-96.8527311
5/1/2021,Single Family Residential,3931 Bal Harbour Ln,Frisco,75033,699000,5,4,Shaddock Creek Estates Ph 3,4325,8494,2006,162,50,14555723,33.1708945,-96.8543389
9/1/2021,Single Family Residential,3863 Colonnade Grove Dr,Frisco,75033,459000,4,2,Kings Garden Ph 1,2389,12110,2005,192,38,14657134,33.1555362,-96.855389
4/1/2021,Single Family Residential,11335 Altamont Dr,Frisco,75033,919000,5,5.5,Griffin Parc Ph 4,5037,11587,2005,182,58,14545910,33.1712,-96.857434
6/1/2021,Single Family Residential,3304 Barkwood Ln,Frisco,75033,649000,4,4,Heather Ridge Estates Ph I,3898,8494,2002,166,44,14565127,33.1626468,-96.8610796
5/1/2021,Single Family Residential,3417 Fountainbleau Ln,Frisco,75033,415000,5,3,Griffin Parc Ph 2,2507,6316,2005,166,58,14536828,33.174998,-96.8602708
12/1/2021,Single Family Residential,11472 Blackhawk Dr,Frisco,75033,554900,6,4,The Fairways Ph 5,3718,6926,2002,149,41,14699058,33.1724084,-96.8637206
11/1/2022,Single Family Residential,4116 Cherry Ridge Dr,Frisco,75033,446900,4,2,Kings Garden Ph 3,2096,7362,2004,213,44,20183514,33.1596097,-96.8528322
8/1/2021,Single Family Residential,11150 Sugar Mill Ln,Frisco,75033,850000,4,3.5,Shaddock Creek Estates Ph 3,4224,7362,2008,201,67,14608027,33.171483,-96.854547
8/1/2021,Single Family Residential,4119 Forest Park Ln,Frisco,75033,1250000,5,5,Shaddock Creek Estates Ph 5,4991,11761,2008,250,125,14606727,33.1630269,-96.8526654
8/1/2022,Single Family Residential,3466 Challaway Ln,Frisco,75033,700000,5,4.5,Griffin Parc Ph 2,3531,7492,2004,198,55,20111722,33.1745938,-96.8596764
6/1/2022,Single Family Residential,4086 Forest Park Ln,Frisco,75033,1650000,5,5,Shaddock Creek Estates Ph 5,6267,12153,2012,263,121,20022727,33.163536,-96.852968
5/1/2021,Single Family Residential,11322 Lenox Ln,Frisco,75033,1060000,5,4.5,Griffin Parc Ph 4,5160,12458,2005,205,58,14547290,33.1708817,-96.8556621
11/1/2022,Single Family Residential,4193 Chevy Chase Ln,Frisco,75033,975000,6,4.5,Shaddock Creek Estates Ph 4b,4780,8799,2011,204,50,20166887,33.1700302,-96.8524521
8/1/2021,Single Family Residential,4191 Cherry Ridge Dr,Frisco,75033,365000,3,2,Kings Garden Ph 3,1919,7405,2004,190,38,14626077,33.1589325,-96.8520616
12/1/2021,Single Family Residential,3208 Adirondack Ln,Frisco,75033,440000,3,2,Griffin Parc Ph 2,2002,7057,2007,220,91,14708848,33.1770127,-96.8617789
8/1/2022,Single Family Residential,4414 Veneto Dr,Frisco,75033,999999,5,4.5,Griffin Parc Ph 1,4632,9365,2005,216,58,20082765,33.1739803,-96.8503007
7/1/2021,Single Family Residential,3355 Leatherwood Dr,Frisco,75033,700000,5,4,Heather Ridge Estates Ph IV,4000,9235,2006,175,44,14587423,33.1642752,-96.8613584
7/1/2021,Single Family Residential,3473 Hartford Ln,Frisco,75033,1000000,5,4,Shaddock Creek Estates Ph 1,4676,11848,2007,214,50,14587675,33.1679286,-96.8601013
11/1/2021,Single Family Residential,4178 Parterre Dr,Frisco,75033,385000,4,2,Kings Garden Ph 2,2096,7667,2002,184,35,14671641,33.1569347,-96.8520601
10/1/2022,Single Family Residential,10061 Hillsdale Ln,Frisco,75033,1295000,4,4.5,Shaddock Creek Estates Ph 5,4958,12937,2006,261,121,20164223,33.1621528,-96.8522324
4/1/2021,Single Family Residential,11237 Berkeley Hall Ln,Frisco,75033,650000,5,4,Shaddock Creek Estates Ph 3,4214,7362,2008,154,50,14529665,33.1720049,-96.8540966
2/1/2022,Single Family Residential,4149 Freedom Ln,Frisco,75033,449900,3,2,Kings Garden Ph 1,2001,7275,2002,225,44,14727916,33.1550003,-96.852058
3/1/2021,Single Family Residential,11024 Powder Horn Ln,Frisco,75033,665000,4,3.5,Shaddock Creek Estates Ph 4b,4494,9583,2011,148,50,14495888,33.169779,-96.849354
7/1/2022,Single Family Residential,3268 Barkwood Ln,Frisco,75033,824900,4,4,Heather Ridge Estates Ph I,3851,8625,2001,214,44,20060118,33.1624968,-96.861495
8/1/2022,Single Family Residential,11105 Powder Horn Ln,Frisco,75033,849500,5,4,Shaddock Creek Estates Ph 3,4262,7449,2006,199,67,20088845,33.1704425,-96.8497009
5/1/2021,Single Family Residential,3376 Cumberland Ln,Frisco,75033,699900,5,4.5,Shaddock Creek Estates,4782,9060,2006,146,46,14551771,33.170093,-96.8609944
12/1/2022,Single Family Residential,9199 Aristocrat Ln,Frisco,75033,499999,4,2.5,Kings Garden Ph 1,2598,8799,2002,192,40,20194142,33.1545833,-96.8575271
10/1/2022,Single Family Residential,3296 Adirondack Ln,Frisco,75033,525000,3,2,Griffin Parc Ph 2,2225,7057,2006,236,100,20147796,33.1770283,-96.8612062
7/1/2021,Single Family Residential,11112 Powder Horn Ln,Frisco,75033,645000,5,4,Shaddock Creek Estates Ph 3,4128,7623,2011,156,50,14575347,33.170395,-96.849104
4/1/2022,Single Family Residential,4429 Laurelhurst Ln,Frisco,75033,995000,5,5,Shaddock Creek Estates,4513,8930,2012,220,50,20021437,33.168979,-96.852126
8/1/2021,Single Family Residential,11070 Graceland Ln,Frisco,75033,725000,5,4,Shaddock Creek Estates Ph 3,4240,7492,2007,171,50,14617694,33.1704675,-96.8501554
8/1/2022,Single Family Residential,11561 Luxembourg Ln,Frisco,75033,575000,4,2.5,Griffin Parc Ph 2,2627,12066,2006,219,58,20083388,33.173423,-96.8630876
7/1/2022,Single Family Residential,4332 Bal Harbour Ln,Frisco,75033,899900,4,4.5,Shaddock Creek Estates Ph 3,4098,12632,2006,220,50,20056099,33.1713357,-96.8506364
11/1/2022,Single Family Residential,10908 Brighton Ln,Frisco,75033,1150000,5,4,Shaddock Creek Estates Ph 1,4883,11935,2006,236,50,20167593,33.1678456,-96.8627633
5/1/2021,Single Family Residential,3973 Siena Dr,Frisco,75033,700000,4,3.5,Griffin Parc Ph 1,4333,11456,2001,162,58,14549881,33.174842,-96.8543015
6/1/2022,Single Family Residential,10876 Old Saybrook Ln,Frisco,75033,1195000,5,5,Shaddock Creek Estates Ph 2,5206,11718,2011,230,50,20037168,33.1688825,-96.8554891
3/1/2021,Single Family Residential,9507 Mirror Fountain Cir,Frisco,75033,465000,4,3,Kings Garden Ph 1,3012,12850,2005,154,38,14517314,33.1570546,-96.8555165
7/1/2021,Single Family Residential,11430 Lenox Ln,Frisco,75033,675000,5,4,Griffin Parc Ph 4,4029,9975,2005,168,58,14585423,33.172378,-96.855525
4/1/2021,Single Family Residential,3753 Colonnade Grove Dr,Frisco,75033,349900,3,2,Kings Garden Ph 1,1910,8886,2002,183,38,14519886,33.1558627,-96.8565218
9/1/2022,Single Family Residential,3380 Corkwood Dr,Frisco,75033,850000,5,4,Heather Ridge Estates Ph IV,4048,9365,2006,210,44,20119511,33.1637713,-96.860617
6/1/2021,Single Family Residential,11392 Lamar Ln,Frisco,75033,595000,5,4,Shaddock Creek Estates Ph 3,4385,9365,2007,136,46,14491441,33.1729427,-96.8515583
10/1/2021,Single Family Residential,4141 Siena Dr,Frisco,75033,699900,5,3.5,Griffin Parc Ph 1,4364,12894,2002,160,50,14654217,33.1744496,-96.8530895
5/1/2021,Single Family Residential,11715 Eden Ln,Frisco,75033,439900,4,2.5,Griffin Parc Ph 2,2837,14113,2005,155,58,14537007,33.1743377,-96.8632153
12/1/2022,Single Family Residential,3350 Overhill Dr,Frisco,75033,675000,4,2.5,Griffin Parc Ph 2,2835,10629,2006,238,58,20192737,33.1728624,-96.8610153
10/1/2021,Single Family Residential,4653 The Landings Ct,Frisco,75033,875000,5,4,Shaddock Creek Estates Ph 3,4564,9714,2007,192,54,14652276,33.1727495,-96.847558
3/1/2021,Single Family Residential,4267 Siena Dr,Frisco,75033,500000,4,3.5,Griffin Parc Ph 1,3202,7797,2004,156,58,14496587,33.1744086,-96.8514308
6/1/2021,Single Family Residential,3405 Shaddock Creek Ln,Frisco,75033,895000,5,4,Shaddock Creek Estates Ph 1,4463,8843,2006,201,55,14544702,33.1670369,-96.8607878
12/1/2022,Single Family Residential,4285 Cedar Bluff Ln,Frisco,75033,1499900,5,6.5,Shaddock Creek Estates Ph 6a,5844,12720,2007,257,121,20183522,33.166605,-96.851079
10/1/2021,Single Family Residential,9839 Shell Ridge Dr,Frisco,75033,740000,4,4,Heather Ridge Estates Ph II B,3767,8538,2003,196,44,14642046,33.1611647,-96.8591775
6/1/2022,Single Family Residential,3395 Cumberland Ln,Frisco,75033,985000,5,4,Shaddock Creek Estates Ph 1,4705,9017,2006,209,50,20049772,33.1695776,-96.8607014
4/1/2022,Single Family Residential,9350 Ironwood Dr,Frisco,75033,775000,5,4,Heather Ridge Estates Ph V,3988,8494,2005,194,44,14765713,33.1558792,-96.8579429
5/1/2021,Single Family Residential,3900 Siena Dr,Frisco,75033,485000,4,4.5,Griffin Parc Ph 1,3087,6665,2002,157,58,14543025,33.1756726,-96.8546863
5/1/2021,Single Family Residential,9522 Revolution Way,Frisco,75033,400000,3,2.5,Kings Garden Ph 2,2606,8364,2004,153,38,14538054,33.1567145,-96.8513699
6/1/2021,Single Family Residential,3209 Appleblossom Dr,Frisco,75034,650000,5,4,Heather Ridge Estates Ph I,3538,7492,2002,184,42,14554930,33.1577703,-96.8621081
7/1/2022,Single Family Residential,4119 Parterre Dr,Frisco,75033,550000,4,2,Kings Garden Ph 2,2096,7797,2002,262,36,20055876,33.1566032,-96.8530667
11/1/2021,Single Family Residential,9684 Revolution Way,Frisco,75033,374900,3,2,Kings Garden Ph 3,1805,7187,2003,208,38,14667147,33.1582445,-96.8513699
6/1/2021,Single Family Residential,4072 Sun King Ln,Frisco,75033,350000,4,2,Kings Garden Ph 2,2096,7754,2002,167,38,14570957,33.1579733,-96.8531686
3/1/2021,Single Family Residential,3752 Winding Oaks Ln,Frisco,75033,1450000,5,6,Shaddock Creek Estates Ph 6,6150,11718,2018,236,121,14512770,33.1647431,-96.8559982
9/1/2021,Single Family Residential,4156 Palace Pl,Frisco,75033,365000,4,2,Kings Garden Ph 1,2001,7275,2002,182,47,14632974,33.1546233,-96.8520804
9/1/2021,Single Family Residential,3408 Bumelia Dr,Frisco,75033,775000,4,4,Heather Ridge Estates Ph II B,4093,15638,2002,189,44,14631615,33.1619854,-96.8600169
7/1/2021,Single Family Residential,4181 Nobleman Dr,Frisco,75033,374900,3,2,KINGS GARDEN PH 2,1900,7841,2002,197,38,14584690,33.1557025,-96.8518914
8/1/2022,Single Family Residential,3247 Barkwood Ln,Frisco,75033,730000,4,3.5,Heather Ridge Estate Ph 01,3244,7623,2003,225,44,20101581,33.1619714,-96.8615458
10/1/2022,Single Family Residential,9853 Golden Fountain Dr,Frisco,75033,495000,4,2,Kings Garden Ph 3,2246,11195,2004,220,44,20152376,33.1597276,-96.8542545
6/1/2021,Single Family Residential,10733 Southbury Ln,Frisco,75033,990000,5,4,Shaddock Creek Estates Ph 2,4756,12284,2006,208,50,14555675,33.1673885,-96.8587628
10/1/2021,Single Family Residential,4265 Laurelhurst Ln,Frisco,75033,925000,5,4,Shaddock Creek Estates Ph 4b,4626,8799,2012,200,50,14643179,33.169214,-96.8526
8/1/2022,Single Family Residential,4120 Castle Bank Ln,Frisco,75033,1399000,5,5,Shaddock Creek Estates Ph 5,4664,12371,2006,300,121,20073383,33.164438,-96.852332
9/1/2022,Single Family Residential,11823 Eden Ln,Frisco,75033,475000,3,2,Griffin Parc Ph 2,1873,6447,2005,254,50,20109159,33.1753651,-96.8631904
4/1/2021,Single Family Residential,4154 Forest Park Ln,Frisco,75033,1150000,5,5.5,Shaddock Creek Estates Ph 5,4705,12153,2011,244,125,14487779,33.163538,-96.852378
10/1/2021,Single Family Residential,3299 Overhill Dr,Frisco,75033,634900,5,3.5,Griffin Parc Ph 2,4318,7754,2005,147,55,14636306,33.1722878,-96.8613653
8/1/2021,Single Family Residential,10997 Stone House Ln,Frisco,75033,1075000,5,4.5,Shaddock Creek Estates Ph 4b,5331,16509,2010,202,50,14601238,33.1696838,-96.8550476
10/1/2022,Single Family Residential,3670 Cherry Ridge Dr,Frisco,75033,899900,5,4.5,Heather Ridge Estates Ph II B,4071,8538,2005,221,44,20117165,33.1612607,-96.8574144
11/1/2022,Single Family Residential,4079 Chevy Chase Ln,Frisco,75033,975000,6,4.5,Shaddock Creek Estates Ph 4b,4882,8799,2011,200,50,20143795,33.1700587,-96.8531433
10/1/2022,Single Family Residential,9861 Chamber Hall Dr,Frisco,75033,575000,3,3.5,Kings Garden Ph 2,3135,9670,2003,183,38,20127973,33.1602755,-96.8565637
12/1/2022,Single Family Residential,10215 Tambra Dr,Frisco,75033,699000,5,4,Heather Ridge Estates Ph IV,4236,8494,2004,165,44,20093688,33.1643923,-96.8624413
9/1/2022,Single Family Residential,9900 Heather Ridge Trl,Frisco,75033,749999,4,3.5,Heather Ridge Estates Ph II B,3928,9017,2004,191,44,20111617,33.1617686,-96.856438
10/1/2021,Single Family Residential,3748 Neptune Cir,Frisco,75033,469000,4,3,Kings Garden Ph 2,2334,8625,2003,201,38,14605438,33.1581138,-96.856191
9/1/2022,Single Family Residential,3137 White Spruce Dr,Frisco,75033,679000,5,4.5,Heather Ridge Estates Ph I,3706,7492,2001,183,44,20063929,33.1610759,-96.8627911
12/1/2022,Single Family Residential,9543 Ironwood Dr,Frisco,75033,750000,4,3.5,Heather Ridge Estates Ph III,3114,9148,2006,241,44,20148137,33.1586485,-96.8583993
10/1/2021,Single Family Residential,4039 Freedom Ln,Frisco,75033,416000,4,2.5,Kings Garden Ph 1,2587,7275,2002,161,43,14608840,33.155003,-96.8531676
11/1/2021,Single Family Residential,4148 Glenhurst Ln,Frisco,75033,1150000,5,4.5,Shaddock Creek Estates Ph 5,5318,11718,2007,216,125,14616813,33.1653097,-96.8520609
9/1/2022,Single Family Residential,4109 Nobleman Dr,Frisco,75033,438000,4,2,Kings Garden Ph 2,2001,7057,2002,219,44,20060525,33.155781,-96.8533394
12/1/2021,Single Family Residential,11123 Powder Horn Ln,Frisco,75033,750000,5,4,Shaddock Creek Estates Ph 3,4136,7449,2006,181,50,14635743,33.1706081,-96.8496275
12/1/2021,Single Family Residential,9806 Revolution Way,Frisco,75033,392000,3,2,Kings Garden Ph 3,1808,7187,2004,217,38,14636691,33.1590788,-96.8513686
11/1/2022,Single Family Residential,3786 Winding Oaks Ln,Frisco,75033,2950000,5,5.5,Shaddock Creek Estates Ph 6,6121,11718,2017,482,121,20089310,33.1647618,-96.8556631
7/1/2022,Single Family Residential,10493 Tobias Ln,Frisco,75033,2900000,6,6.5,Shaddock Creek Estates Ph 5,6502,11718,2015,446,121,20041169,33.165586,-96.8502181
3/1/2022,Single Family Residential,7620 Red Clover Dr,Frisco,75033,575000,4,3,Meadow Hill Estates Ph Two,3071,8712,2000,187,40,14765235,33.1656325,-96.8177129
6/1/2022,Single Family Residential,8301 Emerald Glen Ln,Frisco,75033,499000,3,2,Preston Highlands North Ph 3,1734,8276,1998,288,40,20056725,33.1720787,-96.8103681
7/1/2021,Single Family Residential,7850 Greenvalley Ln,Frisco,75033,435000,4,3,Meadow Hill Estates Ph Nine,3071,8712,2001,142,33,14594728,33.1636465,-96.8155355
6/1/2022,Single Family Residential,11002 Rogers Rd,Frisco,75033,650000,5,4,Preston Highlands North Ph 4,3358,9148,2002,194,40,20061697,33.1691945,-96.8115134
7/1/2022,Single Family Residential,7533 Yellowstone Dr,Frisco,75033,650000,5,4,Meadow Hill Estates Ph Eight,3560,9148,2001,183,33,20111024,33.1687526,-96.818419
4/1/2022,Single Family Residential,9700 Williford Trl,Frisco,75033,299900,3,2,Preston Manor Ph IV,1243,6098,1992,241,,20010173,33.1569082,-96.8096626
4/1/2022,Single Family Residential,8312 Presidio Dr,Frisco,75033,475000,4,2.5,Preston Highlands North #2,2456,8712,1998,193,40,14735915,33.168781,-96.8091572
1/1/2022,Single Family Residential,7579 Oak St,Frisco,75033,649000,3,2,Haun Add,1562,12502,1925,415,,14722115,33.150649,-96.820047
5/1/2022,Single Family Residential,10449 Rogers Rd,Frisco,75033,699000,3,2,ABS A0766 Clayton Rogers Survey,2359,43560,1992,296,,20036980,33.1639593,-96.8125097
1/1/2022,Single Family Residential,7243 Chinquapin Dr,Frisco,75033,424900,5,2.5,Meadow Hill Estates Ph Seven,2455,6098,2002,173,33,14727110,33.1709434,-96.8212442
7/1/2021,Single Family Residential,9731 Camfield Rd,Frisco,75033,225000,3,2,Preston Manor,1289,9583,1983,175,,14626388,33.1571221,-96.8075532
5/1/2021,Single Family Residential,9170 Williams Pl,Frisco,75033,350000,3,2,Meadowbrook Add,1782,8712,1975,196,,14553700,33.1517949,-96.8163761
1/1/2022,Single Family Residential,8172 Hillside Dr,Frisco,75033,189900,3,1,First Instl Crestview,1170,9583,1962,162,,14734050,33.1513821,-96.813099
3/1/2022,Single Family Residential,7477 Veronica Ln,Frisco,75033,685000,5,4,Meadow Hill Estates Ph Eight,3757,10454,2003,182,38,14750597,33.1670536,-96.8188151
6/1/2022,Single Family Residential,8501 Pinnacle Dr,Frisco,75033,675000,4,3.5,Preston Highlands North Ph 1,3237,10890,1997,209,40,14753261,33.1649511,-96.8079924
8/1/2021,Single Family Residential,8720 Malibu St,Frisco,75033,307000,3,2,Golden Gate Village Add 1,1485,6098,1991,207,,14624564,33.154261,-96.806738
12/1/2022,Single Family Residential,8481 Christie Dr,Frisco,75033,425000,3,2.5,Crestview Add Sec Four,1455,14810,1983,292,,20206860,33.1518176,-96.8096894
7/1/2021,Single Family Residential,8407 Presidio Dr,Frisco,75033,375000,3,2,Preston Highlands North #2,2494,8712,1997,150,40,14605415,33.1683773,-96.8086546
8/1/2021,Single Family Residential,8312 Pinnacle Dr,Frisco,75033,475000,4,2,Preston Highlands North Ph 1,2442,10454,1996,195,30,14624416,33.1652763,-96.8092908
6/1/2022,Single Family Residential,8564 Santa Rosa Dr,Frisco,75033,269000,3,1.5,Preston Trace Estates First Instl,1137,6098,1978,237,,20045849,33.1556744,-96.8082486
11/1/2022,Single Family Residential,8546 Santa Clara Dr,Frisco,75033,339900,3,2,Preston Trace Estates First Instl,1345,6098,1978,253,,20191671,33.1550071,-96.8084505
4/1/2022,Single Family Residential,11021 Firefly Ln,Frisco,75033,625000,4,2.5,Meadow Hill Estates Ph Eight,3632,12632,2002,172,40,20002281,33.1691596,-96.8201528
4/1/2022,Single Family Residential,7700 Daylily Way,Frisco,75034,675000,4,4,Meadow Hill Estates Ph One,3616,10019,2000,187,40,20008587,33.1676451,-96.8157086
